Week,fromDist,toDist,fromReg,toReg,IDPPop
285,50,50,12,12,8
285,50,61,12,4,4
285,51,51,9,9,22
285,52,35,10,5,7
285,53,43,16,18,6
285,53,53,16,16,9
285,53,67,16,16,10
285,55,15,1,1,18
285,56,60,7,5,9
285,57,2,10,10,26
285,57,9,10,3,50
285,57,57,10,10,164
285,58,19,17,17,11
285,58,43,17,18,5
285,59,16,4,4,31
285,59,36,4,7,14
285,59,45,4,4,15
285,60,3,5,9,100
285,60,9,5,3,7
285,60,13,5,7,4
285,61,38,4,13,41
285,61,45,4,4,8
285,61,61,4,4,11
285,62,57,10,10,20
285,62,61,10,4,8
285,64,3,11,9,66
285,64,64,11,11,35
285,65,9,10,3,13
285,65,11,10,10,102
285,65,57,10,10,29
285,67,61,16,4,7
285,67,67,16,16,11
285,68,61,2,4,5
285,69,36,2,7,20
285,70,9,10,3,10
285,70,70,10,10,13
285,72,21,16,17,9
285,72,53,16,16,101
285,73,32,2,7,14
285,73,36,2,7,10
285,73,73,2,2,140
285,74,15,1,1,11
286,2,9,10,3,577
286,3,3,9,9,4
286,4,3,7,9,5
286,4,4,7,7,54
286,4,60,7,5,11
286,4,64,7,11,41
286,5,5,9,9,28
286,6,6,5,5,400
286,6,60,5,5,31
286,7,7,1,1,34
286,7,15,1,1,11
286,9,9,3,3,5
286,9,10,3,4,5
286,10,61,4,4,81
286,12,36,8,7,7
286,14,38,18,13,30
286,14,43,18,18,4
286,15,7,1,1,14
286,15,15,1,1,60
286,16,38,4,13,20
286,16,61,4,4,16
286,17,3,11,9,66
286,17,64,11,11,26
286,19,19,17,17,3
286,19,27,17,16,5
286,20,20,14,14,30
286,20,38,14,13,11
286,20,41,14,14,239
286,22,36,5,7,33
286,26,16,4,4,10
286,27,27,16,16,28
286,28,28,15,15,12
286,28,43,15,18,5
286,29,29,2,2,127
286,32,32,7,7,31
286,33,33,15,15,14
286,33,43,15,18,6
286,35,3,5,9,6
286,35,6,5,5,100
286,35,36,5,7,44
286,35,64,5,11,32
286,37,61,14,14,88
286,38,38,13,13,16
286,38,39,13,13,13
286,38,61,13,4,6
286,39,38,13,13,7
286,39,39,13,13,22
286,40,40,7,7,26
286,41,38,14,13,16
286,42,7,18,1,5
286,43,38,18,13,29
286,44,38,13,13,35
286,44,44,13,13,7
286,44,61,13,4,6
286,45,36,4,7,40
286,45,61,4,4,43
286,47,47,9,9,99
286,47,51,9,9,106
286,49,3,11,9,60
286,49,64,11,11,28
286,50,9,12,3,69
286,50,50,12,12,20
286,51,51,9,9,14
286,53,43,16,18,5
286,55,7,1,1,13
286,55,15,1,1,28
286,55,55,1,1,6
286,57,9,10,3,398
286,57,57,10,10,8
286,59,16,4,4,10
286,59,36,4,7,24
286,59,61,4,4,9
286,60,9,5,3,35
286,60,36,5,7,15
286,60,40,5,7,13
286,60,56,5,7,18
286,61,36,4,7,17
286,61,38,4,13,27
286,61,61,4,4,18
286,62,9,10,3,321
286,62,57,10,10,6
286,64,3,11,9,125
286,64,64,11,11,8
286,65,9,10,3,12
286,68,12,2,8,196
286,69,36,2,7,39
286,70,9,10,3,56
286,70,70,10,10,155
286,73,32,2,7,5
286,73,36,2,7,30
286,73,73,2,2,106
286,74,15,1,1,6
286,74,55,1,1,8
287,2,2,10,10,1398
287,2,9,10,3,59
287,4,3,7,9,20
287,4,4,7,7,47
287,4,64,7,11,30
287,5,5,9,9,34
287,6,6,5,5,400
287,6,60,5,5,29
287,6,61,5,4,8
287,7,7,1,1,30
287,9,61,3,4,27
287,10,16,4,4,11
287,10,45,4,4,5
287,10,61,4,4,18
287,12,12,8,8,434
287,12,61,8,4,7
287,13,3,7,9,12
287,13,13,7,7,17
287,14,43,18,18,4
287,15,7,1,1,7
287,15,15,1,1,42
287,16,10,4,4,8
287,16,38,4,13,8
287,16,61,4,4,27
287,17,3,11,9,113
287,17,64,11,11,40
287,18,18,8,8,216
287,19,19,17,17,13
287,19,27,17,16,5
287,19,43,17,18,6
287,21,27,17,16,10
287,26,16,4,4,7
287,26,45,4,4,10
287,27,27,16,16,33
287,28,28,15,15,23
287,28,33,15,15,15
287,29,29,2,2,114
287,29,36,2,7,9
287,31,61,6,4,7
287,32,3,7,9,11
287,32,13,7,7,27
287,32,32,7,7,7
287,32,40,7,7,8
287,33,33,15,15,131
287,35,56,5,7,37
287,35,64,5,11,33
287,36,3,7,9,8
287,37,37,14,14,9
287,37,41,14,14,68
287,37,61,14,14,163
287,38,38,13,13,16
287,38,39,13,13,5
287,39,38,13,13,29
287,39,39,13,13,43
287,40,40,7,7,19
287,41,61,14,4,4
287,42,7,18,1,6
287,43,43,18,18,5
287,44,9,13,3,66
287,44,38,13,13,2558
287,44,44,13,13,10268
287,45,10,4,4,8
287,45,61,4,4,31
287,47,47,9,9,46
287,47,51,9,9,42
287,49,3,11,9,31
287,49,64,11,11,10
287,50,9,12,3,94
287,51,51,9,9,9
287,52,2,10,10,6
287,52,9,10,3,14
287,53,53,16,16,11
287,54,54,15,15,53
287,56,60,7,5,8
287,57,2,10,10,16
287,57,9,10,3,290
287,57,52,10,10,126
287,57,57,10,10,111
287,58,19,17,17,5
287,59,10,4,4,6
287,59,16,4,4,51
287,60,56,5,7,26
287,61,16,4,4,15
287,61,45,4,4,12
287,61,61,4,4,46
287,61,61,14,4,46
287,62,9,10,3,130
287,62,57,10,10,22
287,64,3,11,9,87
287,65,57,10,10,23
287,67,67,16,16,9
287,70,9,10,3,5
287,70,35,10,5,11
287,70,70,10,10,17
287,72,53,16,16,9
287,73,36,2,7,8
287,73,61,2,4,7
287,73,73,2,2,727
288,2,9,10,3,1834
288,3,3,9,9,12
288,3,51,9,9,10
288,4,3,7,9,148
288,4,4,7,7,63
288,4,64,7,11,47
288,5,5,9,9,45
288,6,6,5,5,65
288,6,16,5,4,5
288,6,60,5,5,71
288,6,64,5,11,5
288,7,7,1,1,29
288,7,15,1,1,7
288,9,9,3,3,7
288,9,61,3,4,46
288,10,16,4,4,12
288,10,45,4,4,21
288,10,61,4,4,32
288,13,13,7,7,23
288,15,15,1,1,32
288,17,3,11,9,169
288,17,4,11,7,29
288,17,64,11,11,36
288,19,19,17,17,38
288,19,27,17,16,5
288,21,27,17,16,9
288,22,36,5,7,25
288,22,40,5,7,7
288,25,9,12,3,13
288,26,16,4,4,34
288,26,36,4,7,9
288,26,45,4,4,20
288,27,27,16,16,37
288,28,28,15,15,39
288,28,33,15,15,28
288,29,29,2,2,112
288,29,32,2,7,10
288,32,3,7,9,52
288,32,32,7,7,73
288,32,40,7,7,6
288,33,33,15,15,149
288,33,43,15,18,9
288,34,34,6,6,128
288,35,3,5,9,62
288,35,4,5,7,10
288,35,13,5,7,15
288,35,64,5,11,61
288,36,3,7,9,15
288,36,36,7,7,9162
288,36,56,7,7,930
288,38,38,13,13,11
288,38,39,13,13,24
288,39,38,13,13,43
288,39,39,13,13,38
288,40,3,7,9,22
288,40,40,7,7,22
288,40,56,7,7,19
288,41,41,14,14,148
288,44,9,13,3,17
288,44,38,13,13,2457
288,44,44,13,13,239
288,45,36,4,7,6
288,45,61,4,4,61
288,47,47,9,9,72
288,47,51,9,9,104
288,49,3,11,9,103
288,49,51,11,9,15
288,49,64,11,11,30
288,50,9,12,3,7
288,50,10,12,4,9
288,50,61,12,4,14
288,51,47,9,9,4
288,51,51,9,9,10
288,52,35,10,5,11
288,53,43,16,18,5
288,56,60,7,5,24
288,57,9,10,3,77
288,59,16,4,4,34
288,59,45,4,4,40
288,60,3,5,9,95
288,60,6,5,5,21
288,60,36,5,7,14
288,60,40,5,7,8
288,61,16,4,4,4
288,61,45,4,4,19
288,61,61,14,14,82
288,62,2,10,10,28
288,62,9,10,3,11
288,62,57,10,10,89
288,64,3,11,9,227
288,64,64,11,11,15
288,65,9,10,3,32
288,65,57,10,10,55
288,69,36,2,7,13
288,70,9,10,3,9
288,70,35,10,5,32
288,70,61,10,4,6
288,70,70,10,10,98
288,72,53,16,16,31
288,73,36,2,7,8
288,73,56,2,7,103
288,73,73,2,2,132
288,74,15,1,1,8
289,1,9,12,3,6
289,2,2,10,10,540
289,2,9,10,3,32
289,2,57,10,10,445
289,3,3,9,9,9
289,4,4,7,7,60
289,4,64,7,11,95
289,5,5,9,9,47
289,6,13,5,7,15
289,6,60,5,5,53
289,6,64,5,11,8
289,7,7,1,1,7
289,7,15,1,1,12
289,8,9,12,3,25
289,9,9,3,3,111
289,9,38,3,13,3
289,10,45,4,4,6
289,10,61,4,4,126
289,11,61,10,4,5
289,12,38,8,13,5
289,13,13,7,7,10
289,15,7,1,1,7
289,15,15,1,1,24
289,17,3,11,9,27
289,17,64,11,11,54
289,18,38,8,13,6
289,19,19,17,17,48
289,19,27,17,16,4
289,21,27,17,16,5
289,22,40,5,7,14
289,25,9,12,3,11
289,26,10,4,4,4
289,26,16,4,4,12
289,27,27,16,16,19
289,28,28,15,15,77
289,29,29,2,2,107
289,30,3,6,9,8
289,32,13,7,7,10
289,32,32,7,7,43
289,32,40,7,7,6
289,33,33,15,15,90
289,34,34,6,6,161
289,35,3,5,9,10
289,35,9,5,3,2730
289,35,64,5,11,69
289,36,56,7,7,8370
289,38,38,13,13,5
289,38,39,13,13,16
289,39,38,13,13,129
289,39,39,13,13,50
289,40,13,7,7,7
289,40,40,7,7,14
289,41,41,14,14,358
289,41,43,14,18,4
289,43,43,18,18,4
289,44,23,13,6,180
289,44,38,13,13,105
289,44,44,13,13,546
289,45,61,4,4,72
289,46,9,8,3,19
289,46,46,8,8,116
289,46,61,8,4,6
289,47,47,9,9,24
289,47,51,9,9,68
289,49,3,11,9,35
289,49,64,11,11,24
289,50,9,12,3,17
289,50,61,12,4,8
289,51,51,9,9,22
289,52,9,10,3,17
289,52,35,10,5,33
289,52,52,10,10,70
289,53,43,16,18,7
289,53,53,16,16,114
289,55,7,1,1,9
289,55,15,1,1,8
289,55,55,1,1,13
289,56,60,7,5,52
289,57,9,10,3,27
289,59,16,4,4,35
289,60,3,5,9,35
289,61,45,4,4,3
289,61,61,4,4,33
289,61,61,14,4,33
289,62,57,10,10,29
289,62,61,10,4,6
289,63,13,2,7,5
289,64,3,11,9,206
289,65,57,10,10,28
289,67,53,16,16,27
289,68,12,2,8,168
289,70,9,10,3,15
289,70,35,10,5,38
289,70,70,10,10,38
289,72,53,16,16,9
289,72,72,16,16,9
289,73,73,2,2,207
289,74,15,1,1,6
289,74,74,1,1,24
290,2,9,10,3,30
290,4,4,7,7,10
290,4,64,7,11,39
290,5,5,9,9,35
290,6,16,5,4,7
290,6,60,5,5,54
290,7,7,1,1,16
290,10,61,4,4,12
290,13,3,7,9,8
290,13,13,7,7,20
290,15,15,1,1,16
290,16,16,4,4,11
290,16,61,4,4,11
290,17,64,11,11,27
290,22,13,5,7,21
290,26,16,4,4,15
290,27,27,16,16,4
290,28,28,15,15,48
290,28,33,15,15,17
290,29,29,2,2,50
290,32,13,7,7,27
290,33,33,15,15,61
290,33,43,15,18,4
290,35,4,5,7,9
290,35,35,5,5,11
290,35,64,5,11,55
290,38,38,13,13,4
290,39,38,13,13,11
290,39,39,13,13,36
290,40,13,7,7,9
290,40,40,7,7,22
290,44,9,13,3,91
290,44,38,13,13,18
290,44,44,13,13,6
290,45,36,4,7,7
290,47,47,9,9,107
290,47,51,9,9,63
290,48,38,13,13,5
290,49,3,11,9,6
290,49,64,11,11,10
290,50,9,12,3,10
290,52,35,10,5,28
290,55,7,1,1,6
290,55,15,1,1,22
290,56,60,7,5,30
290,59,16,4,4,30
290,59,61,4,4,3
290,60,9,5,3,51
290,60,13,5,7,6
290,62,57,10,10,8
290,64,3,11,9,100
290,65,35,10,5,12
290,65,57,10,10,10
290,67,53,16,16,8
290,69,36,2,7,8
290,70,9,10,3,29
290,70,35,10,5,21
290,70,70,10,10,16
290,71,9,13,3,10
290,71,34,13,6,68
290,71,38,13,13,142
290,71,71,13,13,12
290,72,53,16,16,9
290,73,73,2,2,67
290,74,7,1,1,10
290,74,15,1,1,11
291,2,9,10,3,57
291,3,3,9,9,8
291,4,13,7,7,10
291,4,64,7,11,60
291,5,3,9,9,8
291,5,5,9,9,39
291,6,13,5,7,10
291,6,60,5,5,84
291,7,7,1,1,15
291,7,15,1,1,6
291,9,9,3,3,8
291,9,10,3,4,8
291,9,61,3,4,26
291,10,45,4,4,24
291,10,61,4,4,27
291,12,38,8,13,4
291,13,13,7,7,20
291,14,38,18,13,29
291,15,15,1,1,8
291,16,16,4,4,4
291,16,38,4,13,8
291,16,61,4,4,6
291,17,3,11,9,10
291,17,64,11,11,21
291,18,9,8,3,42
291,20,38,14,13,11
291,20,43,14,18,5
291,22,40,5,7,19
291,25,9,12,3,12
291,26,10,4,4,6
291,27,27,16,16,4
291,28,28,15,15,34
291,28,43,15,18,3
291,29,29,2,2,87
291,32,13,7,7,18
291,32,32,7,7,4
291,33,33,15,15,40
291,35,64,5,11,74
291,38,38,13,13,6
291,38,39,13,13,6
291,39,38,13,13,6
291,39,39,13,13,24
291,40,40,7,7,44
291,41,38,14,13,15
291,43,38,18,13,15
291,43,43,18,18,5
291,44,9,13,3,72
291,45,61,4,4,78
291,47,47,9,9,103
291,47,51,9,9,68
291,49,3,11,9,7
291,49,64,11,11,17
291,51,51,9,9,15
291,52,9,10,3,9
291,52,35,10,5,32
291,53,53,16,16,41
291,53,72,16,16,9
291,55,15,1,1,7
291,56,60,7,5,21
291,57,9,10,3,83
291,57,52,10,10,11
291,57,57,10,10,114
291,57,62,10,10,58
291,60,13,5,7,10
291,60,56,5,7,56
291,61,38,4,13,26
291,61,61,4,4,64
291,61,61,14,4,64
291,62,57,10,10,57
291,62,61,10,4,7
291,64,3,11,9,6
291,65,35,10,5,25
291,65,57,10,10,26
291,67,61,16,4,5
291,69,13,2,7,7
291,69,56,2,7,27
291,70,9,10,3,103
291,70,35,10,5,27
291,70,61,10,4,7
291,70,70,10,10,25
291,71,9,13,3,13
291,71,34,13,6,108
291,73,2,2,10,14
291,73,73,2,2,113
291,74,15,1,1,5
292,2,9,10,3,56
292,4,56,7,7,28
292,4,64,7,11,118
292,5,5,9,9,27
292,6,6,5,5,1709
292,6,60,5,5,306
292,9,9,3,3,344
292,9,61,3,4,15
292,10,16,4,4,29
292,10,45,4,4,17
292,10,61,4,4,12
292,11,61,10,4,6
292,13,13,7,7,36
292,15,15,1,1,7
292,16,16,4,4,19
292,16,61,4,4,5
292,17,3,11,9,76
292,17,64,11,11,25
292,19,19,17,17,9
292,19,27,17,16,5
292,19,43,17,18,5
292,21,19,17,17,7
292,21,27,17,16,5
292,22,36,5,7,7
292,26,10,4,4,4
292,26,16,4,4,34
292,26,45,4,4,16
292,27,27,16,16,36
292,28,28,15,15,64
292,28,33,15,15,27
292,28,43,15,18,4
292,29,29,2,2,97
292,30,3,6,9,7
292,32,3,7,9,7
292,32,13,7,7,28
292,33,28,15,15,4
292,33,33,15,15,244
292,33,43,15,18,5
292,35,3,5,9,20
292,35,6,5,5,39
292,35,13,5,7,10
292,35,36,5,7,8
292,35,56,5,7,127
292,35,64,5,11,86
292,36,3,7,9,25
292,37,61,14,4,7
292,38,38,13,13,10
292,39,38,13,13,10
292,39,39,13,13,16
292,40,13,7,7,14
292,40,40,7,7,16
292,40,56,7,7,20
292,41,61,14,4,3
292,42,7,18,1,6
292,44,9,13,3,29
292,44,16,13,4,5
292,45,61,4,4,7
292,47,47,9,9,110
292,47,51,9,9,30
292,49,3,11,9,100
292,49,64,11,11,34
292,50,9,12,3,26
292,51,3,9,9,3
292,51,51,9,9,5
292,52,35,10,5,41
292,53,21,16,17,18
292,53,53,16,16,146
292,56,60,7,5,11
292,57,9,10,3,77
292,57,57,10,10,50
292,58,19,17,17,5
292,59,16,4,4,64
292,59,45,4,4,30
292,60,3,5,9,25
292,60,36,5,7,23
292,61,16,4,4,15
292,61,45,4,4,12
292,61,61,4,4,13
292,62,9,10,3,16
292,62,57,10,10,61
292,62,61,10,4,13
292,63,13,2,7,10
292,64,3,11,9,122
292,65,57,10,10,34
292,67,61,16,4,4
292,68,13,2,7,16
292,69,9,2,3,17
292,69,36,2,7,7
292,69,56,2,7,6
292,70,9,10,3,88
292,70,35,10,5,10
292,70,70,10,10,38
292,71,9,13,3,21
292,71,38,13,13,11
292,71,44,13,13,103
292,73,2,2,10,19
292,73,36,2,7,6
292,73,61,2,4,6
292,73,73,2,2,96
293,2,9,10,3,69
293,3,3,9,9,9
293,4,3,7,9,115
293,4,64,7,11,39
293,5,5,9,9,31
293,6,6,5,5,53
293,6,36,5,7,20
293,6,60,5,5,54
293,6,61,5,4,6
293,7,7,1,1,24
293,7,15,1,1,5
293,9,9,3,3,4
293,9,38,3,13,5
293,9,61,3,4,11
293,10,45,4,4,21
293,10,61,4,4,87
293,12,12,8,8,318
293,12,36,8,7,6
293,13,13,7,7,5
293,15,15,1,1,56
293,16,10,4,4,3
293,16,16,4,4,14
293,16,61,4,4,4
293,17,3,11,9,54
293,17,64,11,11,3
293,18,38,8,13,5
293,19,19,17,17,56
293,19,27,17,16,9
293,20,20,14,14,14
293,21,27,17,16,15
293,21,43,17,18,3
293,22,13,5,7,17
293,22,36,5,7,17
293,23,61,6,4,4
293,26,10,4,4,3
293,26,16,4,4,7
293,26,45,4,4,16
293,26,61,4,4,6
293,27,27,16,16,36
293,28,28,15,15,46
293,28,33,15,15,16
293,29,29,2,2,69
293,29,36,2,7,21
293,30,3,6,9,10
293,31,61,6,4,7
293,32,3,7,9,18
293,32,13,7,7,11
293,33,33,15,15,154
293,33,43,15,18,4
293,35,3,5,9,5
293,35,6,5,5,17
293,35,36,5,7,8
293,35,61,5,4,5
293,35,64,5,11,61
293,38,10,13,4,5
293,38,38,13,13,6
293,38,39,13,13,16
293,39,38,13,13,5
293,39,39,13,13,53
293,40,40,7,7,26
293,40,56,7,7,17
293,41,41,14,14,251
293,45,61,4,4,57
293,46,61,8,4,6
293,47,47,9,9,90
293,47,51,9,9,60
293,48,9,13,3,10
293,49,3,11,9,51
293,49,61,11,4,7
293,49,64,11,11,21
293,50,61,12,4,8
293,51,51,9,9,30
293,52,9,10,3,16
293,53,43,16,18,5
293,53,53,16,16,10
293,54,16,15,4,16
293,54,61,15,4,8
293,55,7,1,1,7
293,55,55,1,1,182
293,57,57,10,10,70
293,59,10,4,4,5
293,59,16,4,4,36
293,59,45,4,4,17
293,60,36,5,7,15
293,61,45,4,4,17
293,61,61,4,4,44
293,62,57,10,10,27
293,64,3,11,9,131
293,65,35,10,5,11
293,65,57,10,10,32
293,67,61,16,4,30
293,68,12,2,8,192
293,69,2,2,10,18
293,69,36,2,7,34
293,70,9,10,3,82
293,70,35,10,5,12
293,70,70,10,10,67
293,71,9,13,3,55
293,71,34,13,6,227
293,71,38,13,13,60
293,71,44,13,13,145
293,71,71,13,13,10
293,73,36,2,7,36
293,73,73,2,2,113
293,74,15,1,1,5
293,74,74,1,1,7
294,2,2,10,10,630
294,2,9,10,3,167
294,2,38,10,13,3
294,4,3,7,9,17
294,4,64,7,11,33
294,5,3,9,9,10
294,5,5,9,9,15
294,6,6,5,5,1431
294,6,36,5,7,43
294,6,60,5,5,45
294,6,61,5,4,16
294,7,7,1,1,17
294,7,15,1,1,20
294,9,10,3,4,15
294,9,61,3,4,27
294,10,16,4,4,6
294,10,45,4,4,5
294,10,61,4,4,30
294,12,12,8,8,102
294,12,36,8,7,7
294,12,38,8,13,6
294,12,61,8,4,3
294,13,10,7,4,4
294,13,13,7,7,13
294,14,38,18,13,6
294,15,15,1,1,14
294,16,16,4,4,4
294,16,38,4,13,7
294,17,3,11,9,27
294,17,64,11,11,9
294,18,61,8,4,8
294,19,19,17,17,22
294,19,43,17,18,4
294,20,20,14,14,90
294,20,38,14,13,9
294,22,36,5,7,28
294,22,40,5,7,7
294,24,24,6,6,10800
294,24,34,6,6,300
294,26,10,4,4,8
294,26,16,4,4,24
294,27,43,16,18,5
294,28,28,15,15,73
294,28,33,15,15,8
294,29,13,2,7,13
294,29,29,2,2,72
294,29,36,2,7,37
294,32,3,7,9,15
294,32,13,7,7,6
294,33,33,15,15,95
294,33,43,15,18,4
294,35,36,5,7,48
294,35,64,5,11,38
294,38,38,13,13,10
294,38,39,13,13,18
294,38,61,13,4,4
294,39,38,13,13,35
294,39,39,13,13,28
294,39,61,13,4,11
294,40,13,7,7,8
294,40,40,7,7,6
294,41,38,14,13,6
294,43,38,18,13,8
294,43,43,18,18,4
294,44,9,13,3,12
294,44,38,13,13,38
294,45,61,4,4,52
294,46,36,8,7,8
294,47,47,9,9,96
294,47,51,9,9,45
294,49,3,11,9,15
294,49,64,11,11,23
294,50,9,12,3,43
294,50,61,12,4,12
294,51,51,9,9,5
294,52,9,10,3,16
294,52,35,10,5,16
294,52,52,10,10,47
294,54,16,15,4,16
294,55,7,1,1,14
294,55,15,1,1,25
294,55,55,1,1,21
294,57,9,10,3,44
294,57,57,10,10,68
294,59,16,4,4,64
294,59,45,4,4,6
294,59,61,4,4,6
294,60,36,5,7,15
294,60,40,5,7,7
294,60,56,5,7,8
294,61,45,4,4,6
294,61,61,4,4,38
294,62,57,10,10,49
294,65,35,10,5,10
294,65,57,10,10,75
294,67,61,16,4,22
294,69,36,2,7,29
294,70,70,10,10,32
294,71,9,13,3,53
294,71,34,13,6,189
294,71,38,13,13,1498
294,71,44,13,13,315
294,73,2,2,10,30
294,73,36,2,7,18
294,73,73,2,2,78
294,74,7,1,1,7
294,74,15,1,1,6
295,2,2,10,10,3
295,2,9,10,3,264
295,3,51,9,9,12
295,4,3,7,9,14
295,4,64,7,11,41
295,5,5,9,9,16
295,6,6,5,5,635
295,6,13,5,7,14
295,6,60,5,5,33
295,7,15,1,1,8
295,9,61,3,4,28
295,10,61,4,4,63
295,12,12,8,8,29
295,12,36,8,7,9
295,12,61,8,4,16
295,13,13,7,7,33
295,14,38,18,13,7
295,15,15,1,1,41
295,16,16,4,4,29
295,16,38,4,13,20
295,17,3,11,9,8
295,17,64,11,11,7
295,18,18,8,8,108
295,18,36,8,7,9
295,19,27,17,16,5
295,20,38,14,13,8
295,20,43,14,18,5
295,21,43,17,18,11
295,22,35,5,5,22
295,22,36,5,7,29
295,23,10,6,4,6
295,26,10,4,4,3
295,26,16,4,4,43
295,27,27,16,16,35
295,28,28,15,15,28
295,29,29,2,2,77
295,29,36,2,7,16
295,32,3,7,9,24
295,32,13,7,7,15
295,32,56,7,7,12
295,33,33,15,15,51
295,33,43,15,18,5
295,34,61,6,4,5
295,35,36,5,7,9
295,35,64,5,11,25
295,36,3,7,9,13
295,37,37,14,14,89
295,38,38,13,13,4
295,38,39,13,13,6
295,39,38,13,13,17
295,39,39,13,13,31
295,40,40,7,7,28
295,41,38,14,13,18
295,41,41,14,14,130
295,41,61,14,4,5
295,43,38,18,13,25
295,43,43,18,18,3
295,44,9,13,3,7
295,44,38,13,13,42
295,45,16,4,4,7
295,45,61,4,4,36
295,46,46,8,8,136
295,47,47,9,9,51
295,47,51,9,9,47
295,49,3,11,9,35
295,49,64,11,11,9
295,50,50,12,12,1800
295,51,51,9,9,14
295,52,9,10,3,15
295,52,35,10,5,19
295,53,43,16,18,7
295,54,16,15,4,23
295,59,10,4,4,7
295,59,16,4,4,68
295,60,3,5,9,10
295,60,6,5,5,5
295,60,36,5,7,34
295,61,38,4,13,17
295,61,61,4,4,232
295,61,61,14,4,232
295,62,9,10,3,16
295,62,57,10,10,33
295,64,3,11,9,25
295,65,57,10,10,44
295,67,61,16,4,6
295,68,12,2,8,27
295,69,13,2,7,18
295,69,36,2,7,22
295,69,56,2,7,10
295,70,9,10,3,10
295,70,70,10,10,30
295,71,9,13,3,86
295,71,24,13,6,1518
295,71,38,13,13,219
295,71,71,13,13,252
295,73,36,2,7,21
295,73,73,2,2,123
295,74,74,1,1,10
296,2,9,10,3,117
296,3,51,9,9,6
296,4,3,7,9,19
296,4,64,7,11,61
296,5,5,9,9,63
296,6,6,5,5,44
296,6,13,5,7,8
296,6,60,5,5,55
296,7,7,1,1,27
296,7,15,1,1,9
296,9,10,3,4,5
296,9,61,3,4,22
296,10,16,4,4,28
296,10,45,4,4,19
296,11,2,10,10,31
296,13,13,7,7,27
296,15,15,1,1,30
296,15,55,1,1,8
296,16,61,4,4,3
296,17,3,11,9,50
296,17,64,11,11,5
296,19,19,17,17,18
296,19,27,17,16,4
296,19,43,17,18,3
296,21,27,17,16,10
296,22,13,5,7,18
296,22,35,5,5,7
296,22,40,5,7,7
296,24,61,6,4,8
296,26,16,4,4,45
296,26,45,4,4,20
296,27,27,16,16,31
296,28,28,15,15,27
296,28,33,15,15,5
296,29,13,2,7,24
296,29,29,2,2,58
296,32,13,7,7,31
296,33,33,15,15,166
296,35,3,5,9,9
296,35,6,5,5,17
296,35,36,5,7,8
296,35,56,5,7,32
296,35,64,5,11,18
296,36,3,7,9,15
296,38,38,13,13,193
296,38,39,13,13,6
296,38,48,13,13,11
296,39,38,13,13,5
296,39,39,13,13,25
296,39,61,13,4,9
296,40,13,7,7,8
296,40,40,7,7,14
296,41,20,14,14,369
296,41,61,14,4,7
296,43,43,18,18,4
296,44,9,13,3,7
296,45,61,4,4,6
296,47,47,9,9,83
296,47,51,9,9,43
296,48,38,13,13,5
296,48,48,13,13,7
296,49,3,11,9,40
296,49,64,11,11,22
296,50,9,12,3,21
296,50,61,12,4,23
296,51,51,9,9,20
296,52,9,10,3,30
296,52,35,10,5,8
296,53,53,16,16,51
296,55,55,1,1,6
296,57,2,10,10,155
296,57,57,10,10,47
296,58,19,17,17,5
296,59,16,4,4,26
296,59,45,4,4,24
296,59,61,4,4,4
296,60,3,5,9,20
296,60,6,5,5,30
296,60,13,5,7,8
296,60,36,5,7,7
296,60,40,5,7,6
296,61,16,4,4,34
296,61,45,4,4,9
296,61,61,4,4,52
296,61,61,14,4,52
296,62,57,10,10,15
296,63,6,2,5,6
296,63,13,2,7,5
296,64,3,11,9,54
296,65,35,10,5,10
296,65,57,10,10,29
296,67,61,16,4,26
296,69,36,2,7,16
296,69,56,2,7,100
296,70,35,10,5,7
296,70,70,10,10,4
296,71,9,13,3,43
296,71,31,13,6,178
296,73,9,2,3,37
296,73,36,2,7,17
296,73,73,2,2,97
296,74,15,1,1,12
296,74,74,1,1,6
297,2,9,10,3,229
297,3,51,9,9,9
297,3,64,9,11,4
297,4,3,7,9,26
297,4,13,7,7,9
297,4,64,7,11,51
297,5,5,9,9,19
297,6,6,5,5,17
297,6,13,5,7,9
297,6,16,5,4,25
297,6,60,5,5,52
297,6,61,5,4,4
297,7,7,1,1,12
297,7,15,1,1,12
297,7,55,1,1,10
297,8,9,12,3,382
297,9,9,3,3,7
297,9,61,3,4,44
297,10,16,4,4,13
297,10,45,4,4,24
297,10,61,4,4,6
297,11,61,10,4,7
297,12,12,8,8,1740
297,12,43,8,18,5
297,13,3,7,9,30
297,13,13,7,7,16
297,15,15,1,1,13
297,16,16,4,4,4
297,17,3,11,9,193
297,18,9,8,3,19
297,18,38,8,13,5
297,18,61,8,4,28
297,19,19,17,17,23
297,19,27,17,16,5
297,19,43,17,18,9
297,21,27,17,16,14
297,21,43,17,18,5
297,22,13,5,7,16
297,22,35,5,5,20
297,22,36,5,7,9
297,26,10,4,4,5
297,26,16,4,4,97
297,26,45,4,4,12
297,27,27,16,16,4
297,28,28,15,15,31
297,28,33,15,15,19
297,29,29,2,2,77
297,29,36,2,7,11
297,32,3,7,9,18
297,32,13,7,7,31
297,33,33,15,15,125
297,33,43,15,18,4
297,34,34,6,6,216
297,35,3,5,9,64
297,35,6,5,5,11
297,35,36,5,7,10
297,35,64,5,11,48
297,36,3,7,9,20
297,37,61,14,4,5
297,38,38,13,13,196
297,38,39,13,13,12
297,39,38,13,13,6
297,39,39,13,13,58
297,40,3,7,9,18
